"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"131","Full Tilt Poker","Jan 26, 2016","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Rational Social Projects Limited","Rational Social Projects Limited"
"233","HD Poker: Texas Hold'em","Sep 14, 2018","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Z4","Z4"
"234","rFactor","Aug 31, 2005","$24.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Image Space Incorporated","Image Space Incorporated"
"240","Final Slam 2","Jun 12, 2014","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Josh Tam Universe","OtakuMaker SARL"
"249","Women's Soccer Manager","Aug 1, 2017","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Trophy Games ApS","Trophy Games ApS"
"270","DrillsVR","Jun 28, 2018","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Team B Laboratory","Team B Laboratory"
"291","Sports Bar VR","Jun 1, 2016","$19.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Cherry Pop Games, Perilous Orbit","Perilous Orbit"
"292","MotoGP13","Jun 20, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Milestone S.r.l.","Plug In Digital, Milestone S.r.l."
"294","The Golf Club 2","Jun 27, 2017","$29.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","HB Studios","Maximum Games"
"296","Zombie Bowl-o-Rama","Oct 15, 2009","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","MumboJumbo","MumboJumbo"
"298","Pro Cycling Manager 2015","Jun 18, 2015","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Cyanide Studio","Focus Home Interactive"
"310","GTR - FIA GT Racing Game","Sep 25, 2012","$6.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","SimBin Studios AB","SimBin"
"387","Rock Paper Scissors Champion","Mar 2, 2016","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Wholetone Games","Wholetone Games"
"402","Moto Racer Collection","Oct 2, 2014","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Microids","Microids"
"471","Out of the Park Baseball 20","Mar 22, 2019","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Out of the Park Developments","Out of the Park Developments"
"472","Creed: Rise to Glory","Sep 25, 2018","$29.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Survios","Survios"
"478","Fancy Skiing VR","Aug 9, 2016","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","哈视奇科技","哈视奇科技"
"485","Immersion Chess","May 15, 2017","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Immersion","Immersion"
"644","Dark SASI","May 18, 2018","$6.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Narko Games","Narko Games"
"651","Elysium: Blood Games","Jan 5, 2016","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","SimProse Studios","SimProse Studios"
"722","Automobilista","Aug 24, 2016","$24.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Reiza Studios","Reiza Studios"
"725","STARWHAL","Sep 29, 2014","$11.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Breakfall","Breakfall"
"734","LocoSoccer","Dec 9, 2015","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Startreming","Senpai Studios"
"736","Session: Skateboarding Sim Game","Sep 17, 2019","$19.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","crea-ture Studios Inc.","crea-ture Studios Inc."
"747","Egyptian Senet","Aug 21, 2015","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Ezzat Studios","Ezzat Studios"
"771","Crazy Buggy Racing","Apr 12, 2017","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","VGstudio","VGstudio"
"827","PIPE by BMX Streets","Mar 15, 2018","$9.99","N/A (N/A)","50,000 .. 100,000","00:03 (00:03)","Mash Games","Mash Games"
"834","War Blade","Jan 25, 2019","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Tvr Games","Tvr Games"
"971","Age of Gladiators","Feb 25, 2016","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Creative Storm Entertainment","Creative Storm Entertainment"
"1003","VirZOOM Arcade","Jun 30, 2016","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","VirZOOM","VirZOOM"
"1011","eFootball PES 2020","Sep 10, 2019","$29.99","N/A (N/A)","50,000 .. 100,000","06:18 (08:56)","Konami Digital Entertainment","Konami Digital Entertainment"
"1028","Ignition","Feb 6, 2017","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Unique Development Studios AB","Interplay Entertainment Corp."
"1035","Lift It","Jan 20, 2017","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","89AM Studio","89AM Studio"
"1037","Slum Ball VR Tournament","May 16, 2018","$14.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","U24 Solutions","U24 Solutions"
"1046","Pararea--Social VR for Everyone (Beta)","Sep 15, 2017","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Metaverse","Metaverse"
"1100","Holopoint","Apr 4, 2016","$14.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Alzan Studios, LLC","Alzan Studios, LLC"
"1104","Achievements printer","Mar 2, 2018","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Easy game","Game for people"
"1109","Drift Horizon Online","Mar 23, 2017","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","JDM4iK Games","JDM4iK Games"
"1114","Blonde Driver","Apr 10, 2018","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Easy game","Game for people"
"1207","Fire Pro Wrestling World","Dec 18, 2017","$29.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd."
"1209","Out of the Park Baseball 19","Mar 22, 2018","$19.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Out of the Park Developments","Out of the Park Developments"
"1210","River City Super Sports Challenge ~All Stars Special~","Dec 17, 2015","$19.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Arc System Works","H2 Interactive Co., Ltd."
"1221","Score a goal (Physical football)","Dec 28, 2016","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","BulatHard","BulatHard"
"1236","""Glow Ball"" - The billiard puzzle game","Jul 20, 2015","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","WTFOMGames","WTFOMGames"
"1281","ACE Academy","Aug 22, 2016","$19.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","PixelFade Inc","PixelFade Inc"
"1286","Stikbold! A Dodgeball Adventure","Apr 1, 2016","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Game Swing","Curve Digital"
"1289","GTR 2 FIA GT Racing Game","Dec 12, 2012","$7.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","SimBin Studios AB","SimBin"
"1373","3 Coins At School","Apr 20, 2016","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","89AM Studio","89AM Studio"
"1430","Liftoff: FPV Drone Racing","Sep 13, 2018","$19.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","LuGus Studios","LuGus Studios"
"1439","Trials 2: Second Edition","May 28, 2008","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Redlynx","RedLynx Ltd."
"1448","FootRock","Oct 14, 2016","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","diman production","diman production"
"1452","Drift GEAR Racing Free","Oct 21, 2016","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Rock Crow","Rock Crow"
"1462","WWE 2K19","Oct 8, 2018","$59.99","N/A (N/A)","50,000 .. 100,000","00:36 (00:12)","Visual Concepts, Yuke's Co., LTD","2K"
"1463","The Thrill of the Fight - VR Boxing","Jul 1, 2016","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Ian Fitz","Ian Fitz"
"1466","Mind Spheres","Jul 8, 2016","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Microblast Games","Microblast Games"
"1508","RDS - The Official Drift Videogame","Jun 6, 2019","$11.33","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Drift Physics Crew","Drift Physics Crew"
"1517","Probably Archery","Feb 6, 2014","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","South East Games","South East Games"
"15","Sprint Vector","Feb 8, 2018","$29.99","N/A (N/A/84%)","20,000 .. 50,000","00:00 (00:00)","Survios","Survios"
"21","Super Mega Baseball 2","Apr 30, 2018","$19.99","N/A (N/A/83%)","20,000 .. 50,000","00:00 (00:00)","Metalhead Software Inc.","Metalhead Software Inc."
"37","Frozen Cortex","Feb 19, 2015","$24.99","N/A (N/A/79%)","20,000 .. 50,000","00:00 (00:00)","Mode 7","Mode 7"
"45","When Ski Lifts Go Wrong","Jan 23, 2019","$5.99","N/A (N/A/77%)","20,000 .. 50,000","00:00 (00:00)","Hugecalf Studios","Curve Digital"
"49","Horizon Chase Turbo","May 15, 2018","$19.99","N/A (N/A/76%)","20,000 .. 50,000","00:00 (00:00)","Aquiris Game Studio","Aquiris Game Studio"
"51","MotoGP14","Jun 20, 2014","$9.99","N/A (N/A/76%)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Plug In Digital, Milestone S.r.l."
"59","Valentino Rossi The Game","Jun 16, 2016","$19.99","N/A (N/A/72%)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"61","The Golf Club 2019 featuring PGA TOUR","Aug 28, 2018","$49.99","N/A (N/A/72%)","20,000 .. 50,000","00:00 (00:00)","HB Studios Multimedia Ltd.","2K"
"62","Qvadriga","Jun 13, 2014","$19.99","N/A (N/A/72%)","20,000 .. 50,000","00:00 (00:00)","Turnopia","Slitherine Ltd."
"72","Devolver Bootleg","Jun 9, 2019","$2.49","N/A (N/A/69%)","20,000 .. 50,000","00:00 (00:00)","doinksoft","Devolver Digital"
"78","Pro Cycling Manager 2019","Jun 27, 2019","$23.99","N/A (N/A/66%)","20,000 .. 50,000","00:00 (00:00)","Cyanide Studio","Bigben Interactive"
"94","Shot Online","Jan 21, 2019","N/A","N/A (N/A/59%)","20,000 .. 50,000","00:00 (00:00)","WEBZEN ONNET","WEBZEN"
"99","Jet Car Stunts","May 1, 2014","$2.99","N/A (N/A/57%)","20,000 .. 50,000","00:00 (00:00)","GRIP Digital s.r.o.","bitComposer Games"
"102","Lords of Football","Apr 5, 2013","$14.99","N/A (N/A/52%)","20,000 .. 50,000","00:00 (00:00)","Geniaware Srl","Fish Eagle"
"110","KartKraft","Nov 1, 2018","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Black Delta","Black Delta, IMGN.PRO"
"112","Karate Master 2 Knock Down Blow","Mar 20, 2015","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Crian Soft","Milestone S.r.l."
"115","12 orbits","Oct 24, 2016","$1.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Roman Uhlig","Roman Uhlig"
"127","Racecraft","Mar 4, 2016","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Sandbox Games","Sandbox Games"
"128","Cinemaware Anthology: 1986-1991","Nov 14, 2014","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Cinemaware","Cinemaware"
"129","IQ Test","Sep 14, 2018","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Star Legion","Star Legion"
"136","MiniBikers","Nov 5, 2015","N/A","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Ivanovich Games","Ivanovich Games"
"152","Deer Hunt Legends","Jan 16, 2015","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Raylight Games","KISS ltd, Maximum Games"
"235","MX vs. ATV Supercross Encore","Oct 27, 2015","$29.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Rainbow Studios, THQ Nordic","THQ Nordic"
"241","Quantum Rush Champions","Dec 4, 2014","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","GameArt Studio GmbH","GameArt Studio GmbH"
"242","Leave Me Alone: A Trip To Hell","Apr 20, 2016","$1.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Lisa Voronova","Lisa Voronova"
"245","Beeftacular","Aug 26, 2016","$2.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Retrific","Retrific"
"246","Snail Racer Extreme","Jul 16, 2018","$0.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","","Displacement Studios"
"265","Dungeonbowl - Knockout Edition","Jul 2, 2012","$12.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Cyanide Studio","Bigben Interactive"
"277","SecondSpeed","Nov 2, 2019","$0.49","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Quiproquo Games","Quiproquo Games"
"293","Beast Battle Simulator","Feb 22, 2018","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","DOG HOGGLER","DOG HOGGLER"
"299","Death Stair","Aug 16, 2016","$1.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Fun Sponge Games","Missing Link Games"
"312","Sportsfriends","Dec 19, 2014","$14.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Die Gute Fabrik","Die Gute Fabrik"
"319","Monster Trucks Nitro","Jan 29, 2009","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Redlynx Ltd","Miniclip.com"
"337","Car Crash Couch Party","Jan 31, 2018","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Fogbound","Fogbound"
"383","Bunny Hop League","Apr 27, 2017","$5.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","PolyDigital","PolyDigital"
"384","Stock Car Extreme","Feb 11, 2015","$14.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Reiza Studios","Reiza Studios"
"391","VR Regatta - The Sailing Game","Jan 30, 2018","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","MarineVerse","MarineVerse"
"394","Metal Drift","Oct 22, 2009","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Black Jacket Studios","Black Jacket Studios"
"397","Pixel Puzzles Junior","Feb 17, 2017","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","DL Softworks","The Digital Puzzle Company"
"404","Ping Pong League","Feb 27, 2017","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Cover Corp.","Cover Corp."
"409","Baseball Mogul 2015","Jul 24, 2015","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Sports Mogul, Inc.","Sports Mogul, Inc."
"410","Baseball Mogul Diamond","Aug 9, 2016","$11.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Sports Mogul, Inc.","Sports Mogul, Inc."
"473","Atari Vault","Mar 24, 2016","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Code Mystics","Atari"
"475","New Star Soccer 5","Sep 27, 2012","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","New Star Games","New Star Games"
"476","Football Manager 2019 Touch","Nov 1, 2018","$29.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Sports Interactive","SEGA"
"486","MotoGP15 Compact","Dec 10, 2015","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"489","Premium Pool Arena","Apr 14, 2017","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Iceflake Studios","Iceflake Studios"
"503","Football Mogul 15","Sep 3, 2014","$11.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Sports Mogul, Inc.","Sports Mogul, Inc."
"506","Tinkr Garage","Oct 9, 2018","N/A","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Tinkr, Inc.","Tinkr, Inc."
"564","Sébastien Loeb Rally EVO","Jan 29, 2016","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"566","Chess Ultra","Jun 21, 2017","$12.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Ripstone","Ripstone"
"570","Ski Sniper","May 18, 2017","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Crazy Rocks","Crazy Rocks"
"574","Psebay","Jul 12, 2017","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Eugeny Butakov","Eugeny Butakov"
"578","RC Plane 3","Aug 7, 2017","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","FrozenPepper S.R.L","FrozenPepper S.R.L."
"579","VRSailing by BeTomorrow","Jan 12, 2017","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","BeTomorrow","BeTomorrow"
"616","The Stray Cat","May 10, 2018","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","EugeneLee","EugeneLee"
"654","Club Manager 2016","Nov 19, 2015","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","BigBlaze Games","2tainment GmbH"
"670","#Archery","Dec 19, 2017","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","VRUnicorns","Bandello"
"675","Tactical Soccer The New Season","Nov 20, 2015","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","EGCL","KISS ltd"
"693","Epic Mayhem","Apr 19, 2017","$0.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","NedoStudio","NedoStudio"
"726","Don Bradman Cricket 14","Jun 25, 2014","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Big Ant Studios","Big Ant Studios"
"727","HoloBall","Apr 25, 2016","$14.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","TreeFortress Games","TreeFortress Games"
"728","Monster Energy Supercross - The Official Videogame","Feb 13, 2018","$39.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"732","Summer Funland","Feb 2018","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Monad Rock","Monad Rock"
"740","Super Blood Hockey","Aug 17, 2017","$14.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Loren Lemcke","Loren Lemcke"
"750","Regular Human Basketball","Aug 1, 2018","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Powerhoof","Powerhoof"
"752","DayBreak Online","Jun 13, 2019","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Global Games","Global Games"
"756","World Boxing Manager","Dec 9, 2016","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Aggroblakh","Aggroblakh"
"830","Peak Angle: Drift Online","Nov 24, 2016","$7.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Peak Angle Team",""
"831","GRID","Oct 10, 2019","$26.39","N/A (N/A)","20,000 .. 50,000","03:41 (03:41)","Codemasters","Codemasters"
"832","Riptide GP2","Mar 7, 2014","$6.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Vector Unit","Vector Unit"
"835","Mahjong Club","Aug 29, 2018","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","PrinceXI","PrinceXI"
"852","Egg Time","Sep 19, 2016","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Bartoš Studio","Bartoš Studio"
"855","Pro Rugby Manager 2015","Sep 18, 2014","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Cyanide","505 Games"
"856","Skater 2D","Nov 2, 2016","$0.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Mihai Morosanu","Mihai Morosanu"
"977","Pool Panic","Jul 19, 2018","$14.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Rekim","Adult Swim Games"
"981","Spaceball!","Aug 20, 2018","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Intergalactic Education LLC","Intergalactic Education LLC"
"985","MiniDrivers","Aug 31, 2015","N/A","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Ivanovich Games","Ivanovich Games"
"990","MUD Motocross World Championship","Feb 26, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","BANDAI NAMCO Entertainment"
"993","Shard Games","Jul 29, 2016","$7.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Novation Games","Novation Games"
"1015","The Cat Games","Mar 24, 2017","$1.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","M. Hanka","Liu Lidan"
"1018","MotoGP15","Jun 23, 2015","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"1021","Cloudlands : VR Minigolf","Apr 5, 2016","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Futuretown","Futuretown"
"1022","PLANES ATTACK","May 6, 2019","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","SRS Games","SRS Games"
"1024","Elon Simulator 2019","Oct 18, 2019","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","SRS Games","SRS Games"
"1033","RUCKBALL","May 17, 2019","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","The Architects Republic","The Architects Republic"
"1101","MotoGP19","Jun 6, 2019","$24.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"1102","Jack Nicklaus Perfect Golf","May 3, 2016","$34.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","PERFECT PARALLEL","Perfect.Golf, Inc."
"1105","MXGP2 - The Official Motocross Videogame","Apr 7, 2016","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"1113","World of Mixed Martial Arts 3","Mar 19, 2015","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Grey Dog Software","Viva Media"
"1116","Cricket Revolution","Oct 28, 2009","$2.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Mindstorm Studios","Mindstorm Studios"
"1118","Malzbie's Pinball Collection","Oct 27, 2017","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Malzbie Games","Malzbie Games"
"1122","Crazy Pixel Streaker","Jun 7, 2016","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Lubiterum","Plug In Digital"
"1126","Virtual Pool 4 Multiplayer","Jun 13, 2016","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Celeris","Celeris"
"1152","Hyper Bowling VR","May 11, 2016","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Blaze Forward Games","Blaze Forward Games"
"1159","Super GTR Racing","May 18, 2018","$3.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Bullid Games","Bullid Games"
