"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"481","Space Bomb","Jul 15, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Diverte Games","Diverte Games"
"482","Corrupted Commander","Jan 9, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Chair Studios","The Chair Studios"
"483","诛神乾坤","Sep 11, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LCBGAME","LCBGAME"
"484","UniteStar","Jul 2, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SweetApple","SteamWork"
"485","Iron Blood VR","Nov 22, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Donteco","Donteco"
"499","Peekaboo","Aug 7, 2019","$3.34","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Redaster Studio","Redaster Studio"
"502","Kingdom Under Fire 2","Nov 18, 2019","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blueside","Gameforge 4D GmbH"
"509","BATTLE PIXEL'S SURVIVAL GROUND","May 20, 2016","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Semen Rodin","Semen Rodin"
"510","WARMA","Jul 20, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BA.D","ATU Games"
"514","Starfighter: Infinity","Jul 16, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ben Olding Games","Ben Olding Games"
"516","Draw Rider 2","Feb 13, 2019","$1.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","17Studio","17Studio"
"519","Drift King: Survival","Nov 24, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Destiny.Games","Destiny.Games"
"520","VRLife","Apr 10, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wuhan Mandrill VR Co., Ltd.","Wuhan Mandrill VR Co., Ltd."
"521","Undead","Oct 11, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KNP","KNP"
"522","Fish Duel","Sep 26, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chemical Bolt","Chemical Bolt"
"523","Breach of Contract Online","Jul 21, 2017","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Flurry Game Studios","Flurry Game Studios"
"525","The 4th Coming","Jan 7, 1999","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","D4O AG, Dialsoft, Nazagoth","Dialsoft, ASP"
"526","ASTA : NEW PURE Server","Sep 6, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","",""
"527","Cute Girls VR","Sep 22, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tomimar","Tomimar"
"528","Cardaria","Jul 30, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TripleSky","TripleSky"
"529","4islands","Oct 20, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RGS","RGS"
"530","xDrive VR","Jun 16, 2017","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Themes_Daly","Themes_Daly"
"531","Rise: The Vieneo Province","Aug 1, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Unistellar Industries, LLC","Unistellar Industries, LLC"
"532","灭神","Sep 26, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","灭神游戏","灭神游戏"
"533","King Battle","Jan 29, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Qian Light Network Technology","Qian Light Network Technology"
"549","Generals & Rulers","Jun 1, 2019","$7.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hamsters Gaming","Hamsters Gaming"
"563","Rise of the Pirates","Jan 17, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ravanok","Ravanok"
"566","Blazing Core","Oct 18, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","OctoBox Interactive","OctoBox Interactive"
"567","Loot or Die","Sep 16, 2016","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chris Antoni","Chris Antoni"
"568","Bloodlines of Prima","Sep 25, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Amazastrophic","Amazastrophic"
"569","Disdoored","May 31, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anton Riot and Co","Bitbox Ltd."
"571","Sacred Saga Online","Oct 4, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GameHollywood","Global Genom Corporate"
"572","冒险之路(Adventure Road)","Sep 8, 2017","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WangJianWei, KuangXiang","WangJianWei"
"573","Tyto Online","Nov 25, 2016","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Immersed Games","Immersed Games"
"574","I See You","Jan 22, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VR Triber","VR Triber"
"575","War of Conquest","Sep 20, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","IronZog","IronZog"
"576","ArchMMO 2","Apr 12, 2019","$4.19","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CG Creations","CG Creations"
"577","SojournVR","Oct 31, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Detter Game Design LLC","Detter Game Design LLC"
"578","Swordia","Nov 13, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MCKZ Studios, Unseen Studios","MCKZ Studios"
"579","Galaxity Beta","Nov 12, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAMMOSSIX Co., Ltd.","MAMMOSSIX Co., Ltd."
"580","Orbs","Sep 18, 2017","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","I SHOW YOU","I SHOW YOU"
"581","LUXO Buddies","Aug 11, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Myarcadegames Studios","Myarcadegames Studios"
"582","欢乐块队","May 31, 2019","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Allosaurus","Allosaurus"
"583","Soccer Simulation","Nov 29, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Speedy","Speedy"
"584","MultiplayerFPS","Mar 11, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ian Dircks","Ian Dircks"
"592","Hide & Hold Out - H2o","Apr 9, 2016","$17.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Red Abyss Software","Red Abyss Software"
"600","90 Minute Fever - Football (Soccer) Manager MMO","Jul 12, 2016","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Isokron","Isokron"
"603","Airranger","Aug 1, 2019","$8.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chesstar studios","Chesstar studios"
"605","ClickRaid2","Jul 4, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Slikey Games","Slikey Games"
"606","DEATH FIELD: The Battle Royale of Disaster","May 3, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","REDWHALE GAMES Inc.","REDWHALE GAMES Inc."
"608","Bliss Maze(极乐迷宫)","Oct 17, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MagicK","MagicK"
"609","利刃 (Blade)","Dec 20, 2018","$18.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ECool Game","拇指游玩"
"610","StarWheels","Jun 19, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Black Smokers Entertainment","Black Smokers Entertainment"
"612","Total Battle","Dec 18, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fusion Core","SCOREWARRIOR LIMITED"
"613","Flash Point - Online FPS","Mar 22, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aidan Gignac","Aidan Gignac"
"614","Dragon Awaken","Oct 3, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Game Hollywood","Global Genom Corporate"
"616","Eternal Essence","Nov 13, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blur Entertainment Inc.","Blur Entertainment Inc."
"617","时之扉","Jun 11, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JT Interactive Entertainment Co., Ltd.","JT Interactive Entertainment Co., Ltd."
"618","Snow Ash Land","Nov 27, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Faust","Hope"
"619","Thugsters Battle Royale","Sep 20, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TheMasterGames","TheMasterGames"
"620","Teleporter","Sep 25, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Teleporter Realities","Teleporter Realities"
"621","Exile to Death","Jun 1, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aleksei Milchakov","Manifestors Games Studio"
"623","凡人飞仙","Sep 1, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","QHgame","QHgame"
"624","POCKET CAR : VRGROUND","Jan 8, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jamong Inc.","Jamong Inc."
"625","无限之心","Oct 8, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","无限之心","无限之心"
"626","刀剑天下","Oct 14, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZLXGAME","ZLXGAME"
"627","Drift Legends","Mar 15, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Black Fox Entertainment, Starkom Entertainment","Black Fox Entertainment, Starkom Entertainment"
"628","Little World Of Creatures","Oct 2, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Four Winged Studio","Four Winged Studio"
"629","Dealey Plaza Paintball","Aug 25, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jason Baird","Jason Baird"
"650","Fog of War","Jun 18, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Monkeys Lab.","Neokosmos Technologies Ltd."
"651","Grey Hack","Dec 14, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Loading Home","Loading Home"
"655","Gran Skrea Online","Jun 16, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gran Skrea Online","Gran Skrea Online"
"658","THE LAST PLAYER:VR Battle Royale","Aug 7, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Skyline Games","Skyline Games"
"660","江湖求生 Ganghood Survival","Nov 12, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","雷武游戏","雷武游戏"
"664","Prime Arena","Oct 19, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nival","Nival"
"665","Tank Royale","Apr 1, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BSS company","BSS company"
"666","Boss Crushers","May 15, 2019","$7.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Space Horse","Space Horse"
"670","ABYSS","Oct 7, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dexied Games","Dexied Games"
"671","Rummy 3D Premium","Jun 24, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BufoProject","BufoProject"
"672","Endersite","May 25, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KadenDS","KadenDS"
"674","Warrecs","Jul 31, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kronecker Delta","Kronecker Delta"
"675","SixCubes","Feb 19, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dnovel","Dnovel"
"676","BattleCry: World At War","Oct 1, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DYNAMICNEXT","DYNAMICNEXT"
"677","Mekside VR","Mar 27, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Quantaze Interactive","Quantaze Interactive"
"678","Car Crash Online","Jul 28, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Smartmove","Smartmove"
"679","Super Seeker","Nov 12, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ennui Studio","Webble Games, Kwebbelkop"
"680","X-POINT","Feb 26, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Andrey Scanarri (Scanarri)","Andrey Scanarri (Scanarri)"
"681","Crazy Critters - Combat Cats","Sep 1, 2019","$0.69","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aligned Games","Aligned Games"
"682","逍遥江湖","Sep 10, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","QHGAME","QHGAME"
"683","Epic Royal","Nov 23, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Integrity Studios","Integrity Studios"
"684","WARZONE","Oct 17, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KEA Games","KEA Games"
"685","Project Wasteland","Oct 14, 2019","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chris Nicholson","White Fence Games LLC"
"686","Fasaria World: Ancients of Moons","Jul 19, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fasaria Works","U Game Me"
"687","Art Of Air War","Jul 25, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jotar","DZ-Games"
"697","新流星搜劍錄","Dec 20, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Titans","Titans"
"704","Stars End","Oct 14, 2019","$13.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Reverie World Studios","Reverie World Studios"
"705","ROKH","May 16, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nvizzio Creations","Darewise Entertainment"
"711","SAS","Jun 6, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","True Illusion Software","True Illusion Software"
"713","Rebons","Sep 22, 2017","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Star Legion","Star Legion"
"715","WIDE CROSS","Jan 20, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tripeaks","Tripeaks"
"718","RUINS Survival","Jul 4, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ATD Game Studio","ATD Game Studio"
"720","The Neon Boy","Jul 2, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Shenshella","Shenshella"
"721","MIGHT","Jul 13, 2016","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fast Forward Games","Fast Forward Games"
"722","HANZ!","Oct 16, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DimleTeam","DimleTeam"
"723","Norpon","Feb 25, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mythical Alterno","Mythical Alterno"
"724","Rebirth","Feb 26, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pandora Entertainment","Pandora Entertainment"
"726","Lonath Online","Oct 16, 2015","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","4NetGames","4NetGames"
"727","RANDOM OF WARS","Mar 17, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HyPy","HyPy"
"728","RedSun RTS","Oct 30, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yuri Eletskikh","redsungames"
"729","Space Expand","Feb 22, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fost Hope","Fost Hope"
"730","Tank of War-VR","Jan 2, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","梵天游戏","梵天游戏"
"731","WarBirds Dawn of Aces, World War I Air Combat","Jul 19, 2016","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","iEntertainment Network Inc","iEntertainment Network Inc"
"732","HOT GIRLS VR","Oct 26, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","tomimar","tomimar"
"733","Downtown","Apr 23, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TephraSPB","TephraSPB"
"734","Elemental World Part 1:Rise Of The Guardians","Nov 7, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wise Owl Studios","Wise Owl Studios"
"735","Scribbled Arena","May 12, 2017","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Apar Games","Apar Games"
"736","Rampage Online","Nov 14, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Glitch Studio","Glitch Studio"
"737","SAMS","Dec 24, 2018","$3.59","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dnovel","Dnovel"
"738","Battle Arena","Sep 16, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ShadowWolf Games","ShadowWolf Games"
"739","模拟帝国","Apr 5, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TKG Inc.","TKG Inc."
"740","Three Kingdoms：Ancient battlefield | 三国古战略","Dec 20, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","真实模拟站, 真实模拟站","真实模拟站, 真实模拟站"
"741","Redemption","Aug 11, 2016","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Move Games Co., Ltd.","Move Games Co., Ltd."
"743","CATAPULT BATTLE SIMULATOR!","Aug 29, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SUREHIT STUDIO LLC","SUREHIT STUDIO LLC"
"744","Ventura Inc","Jun 1, 2018","$18.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ben Strijbos","Ben Strijbos"
"745","Medieval Towns","Mar 15, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Station 437","Station 437"
"746","Burndown","Nov 4, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BigBro Games","BigBro Games"
"747","王者战车","Dec 23, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","acechariot, acechariot","acechariot, acechariot"
"748","The Promethium Effect - The Idle Clicker MMO","Nov 27, 2017","$1.29","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zendo Games","Zendo Games"
"749","Civil: The Game","Jan 1, 2021","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Oversight Games","Oversight Games"
"750","0Gravity","Jul 26, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Viktor Kunshin","KvaKoon Team"
"751","Sea Battle VR","Nov 24, 2017","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","视趣互动（天津）科技有限公司","视趣互动（天津）科技有限公司"
"752","Glow Chess","Aug 7, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","13-lab","13-lab, azimut team"
"753","You Only Livez Twice","Oct 26, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ben McMahan","mcmahan.games LLC"
"771","Darkfall Unholy Wars","Apr 25, 2013","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aventurine SA","Aventurine"
"772","Rogalia","Oct 15, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TatriX, Nanalli","TatriX"
"773","STEAM HAMMER","May 12, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SF team","Big Way"
"774","Ascent - The Space Game","Apr 11, 2016","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fluffy Kitten Studios","Fluffy Kitten Studios"
"776","Battlegun","Aug 9, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Patron Ibrahim","Patron Ibrahim"
"778","Mad Machines","Nov 15, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hero Blocks ApS","Hero Blocks ApS"
"781","Ancient Siberia","Dec 11, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Valga Games Studio","Valga Games Studio"
"782","Loco Parentis / 孤女咒怨","Sep 19, 2019","$17.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fair Games Studio","Fair Games Studio, Huiyin Studio"
"785","Trendpoker 3D: Texas Hold'em Poker","Dec 11, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BufoProject","BufoProject"
"786","Melting World Online","Oct 4, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Juvty Worlds Ltd.","Juvty Worlds Ltd."
"790","Spy Bugs","Jun 26, 2015","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Digital Soul Games","TheGameWall Studios"
"806","World of Speed","Aug 22, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Saber Interactive, Redemption Ark","Mad Dog Games LLC"
"809","ECHO OF SOUL","Dec 6, 2018","$0.89","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blue Potion Games Co., Ltd","Blue Potion Games Co., Ltd"
"814","Airmen","Jul 25, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Airborne Games","Airborne Games"
"817","篮球计划 Project Dunk","Sep 26, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GIP12","Giant Games"
"818","Penguins Cretins","Jun 22, 2016","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HFM Games","HFM Games"
"822","Sweet Escape VR","Apr 20, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Reailty Smash, Inc.","Reality Smash, Inc."
"823","Eve of Destruction - REDUX VIETNAM","Sep 29, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lotte|EoD","Agger Interactive"
"825","BattleRush: Ardennes Assault","Jan 10, 2019","$3.74","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thunder Devs.","Thunder Devs."
"826","Headshot VR","Nov 7, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VR Studio","VR Studio"
"827","Epic Space","May 8, 2014","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Alpha Company","The Alpha Company"
"828","RICHCODE富豪密码","Aug 15, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","万族游戏","万族游戏"
"829","Amigo VR","Apr 13, 2017","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Amigo VR Studio","Amigo VR Studio"
"830","CrisisActionVR","Sep 11, 2017","$199.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixel Wonder","Pixel Wonder"
"832","Unsolved Stories","Mar 14, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MadHoundGames","MadHoundGames"
"833","DiveReal (inactive, stopped)","Jun 18, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","exaQuark","exaQuark"
"834","Win With Steadily","Apr 6, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kxd","Kxd"
"835","The Adliberum Engine (ADLENGINE)","Jun 23, 2017","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Liam Twose","Liam Twose"
"836","Build It","Sep 17, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AO Games Studios","AO Games Studios"
"837","AQUARYOUNS World","Nov 11, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DJAMACAT GmbH","DJAMACAT GmbH"
"838","Community Garden","Oct 10, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Somnium Space Ltd.","Somnium Space Ltd."
"839","Mazi - Remastered","Nov 11, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SYYazılım","SYYazılım"
"840","The Battle Of Ages","Sep 7, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","None","None"
"841","六界飞仙","Oct 31, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","六界飞仙","六界飞仙"
"842","Survival","Oct 1, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","重庆第五维科技有限公司","重庆第五维科技有限公司"
"858","Legends of Aria","Aug 6, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:48 (00:24)","Citadel Studios Inc","Citadel Studios Inc"
"868","Hide and Seek","Feb 1, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Funny Games","Funny Games"
"874","Zup! Arena","Dec 20, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Quiet River","Quiet River"
"875","Antisphere","Jul 14, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Soap Interactive, Lion Game Lion","Starbreeze Publishing AB"
"877","The Last Front","Jul 11, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fever Game Studios","Fever Game Studios"
"878","Tanks2.DE","Mar 22, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hannes Trebbin","Hannes Trebbin"
"880","Musclecar Online","Feb 12, 2015","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Psychic Software","Psychic Software"
"881","NEW LIFE","Aug 12, 2019","$17.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Denside Studios","Denside Studios"
"882","Heart of the Kingdom: Rebellion","Jan 31, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AllMySkyStudio","AllMySkyStudio"
"883","Elements: Epic Heroes","Dec 21, 2015","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zadzen Games Ltd.","Zadzen Games Ltd."
"884","Monopolka","Oct 11, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Koker_007","Koker_007"
"885","Vecitas","Apr 12, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Patagoniart","Patagoniart"
"886","Armory League","Jul 20, 2018","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Maslobojik","Maslobojik"
"887","BATTLE X","Sep 13, 2018","$25","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Naviworks Co.,Ltd.","Naviworks Co.,Ltd."
"888","Flapping Over It","May 17, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stequer","Stequer"
"889","Night shot","Oct 16, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Funny Games","Funny Games"
"890","Neon Exile","Aug 6, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mythical City Games","Mythical City Games"
"891","WarBirds Dogfights","Jan 14, 2016","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","iEntertainment Network Inc","iEntertainment Network Inc"
"892","炼妖记","Sep 16, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LCBGAME","LCBGAME"
"893","大乱斗 Chaos Battle","Oct 13, 2017","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","绿叶工作室","绿叶工作室"
"894","Wolves Team","Sep 12, 2019","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SFVR","SFVR"
"895","Expanse","Jan 31, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yuri Eletskikh","redsungames"
"896","Allied Nations","Dec 24, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alex Cooper","Alex Cooper"
"912","Antaria Online","Oct 4, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Antaria, LLC","Antaria, LLC"
