"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"318","Cities XL Platinum","Feb 6, 2013","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Focus Home Interactive","Focus Home Interactive"
"195","Bientôt l'été","Feb 6, 2013","$9.99","N/A (N/A/62%)","20,000 .. 50,000","00:00 (00:00)","Tale of Tales","Tale of Tales"
"283","Quintet","Feb 1, 2013","Free","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Carmine T. Guida","Carmine T. Guida"
"443","DIVO","Feb 1, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Internal Games","Internal Games"
"39","Antichamber","Jan 31, 2013","$19.99","N/A (N/A/82%)","500,000 .. 1,000,000","00:28 (00:09)","Alexander Bruce","Demruth"
"354","Omerta - City of Gangsters","Jan 31, 2013","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Haemimont Games","Kalypso Media Digital"
"149","Retrovirus","Jan 31, 2013","$9.99","N/A (N/A/70%)","20,000 .. 50,000","00:00 (00:00)","Cadenza Interactive","Cadenza Interactive"
"53","Proteus","Jan 30, 2013","$9.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Ed Key and David Kanaga","Twisted Tree"
"428","Meridian: Age of Invention","Jan 28, 2013","$2.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Mirball Games","Alawar Premium"
"80","Ace Combat Assault Horizon - Enhanced Edition","Jan 25, 2013","N/A","N/A (N/A/77%)","200,000 .. 500,000","00:00 (00:00)","NAMCO","BANDAI NAMCO Entertainment"
"270","Pester","Jan 25, 2013","$0.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Flump Studios","KISS ltd"
"21","DmC: Devil May Cry","Jan 24, 2013","$29.99","N/A (N/A/85%)","1,000,000 .. 2,000,000","00:00 (00:00)","Ninja Theory","Capcom"
"173","Strike Suit Zero","Jan 23, 2013","$19.99","N/A (N/A/66%)","500,000 .. 1,000,000","00:00 (00:00)","Born Ready Games Ltd.","Born Ready Games"
"164","The Cave","Jan 23, 2013","$14.99","N/A (N/A/68%)","200,000 .. 500,000","00:00 (00:00)","Double Fine Productions","Double Fine Productions"
"370","Pulse Shift","Jan 23, 2013","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","3 Core Studio","3 Core Studio"
"74","Baldur's Gate: Enhanced Edition","Jan 16, 2013","$19.99","N/A (N/A/78%)","500,000 .. 1,000,000","00:00 (00:00)","Beamdog","Beamdog"
"166","10,000,000","Jan 15, 2013","$4.99","N/A (N/A/67%)","100,000 .. 200,000","00:00 (00:00)","EightyEightGames","EightyEightGames"
"423","Time Mysteries 3: The Final Enigma","Jan 13, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Artifex Mundi","Artifex Mundi"
"124","Fieldrunners 2","Jan 10, 2013","$9.99","N/A (N/A/73%)","50,000 .. 100,000","00:00 (00:00)","Subatomic Studios LLC","Subatomic Studios LLC"
"130","The Journey Down: Chapter One","Jan 9, 2013","$8.99","N/A (N/A/72%)","200,000 .. 500,000","00:00 (00:00)","SkyGoblin","SkyGoblin"
"436","Droid Assault","Jan 9, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Puppygames","Puppygames"
"361","Primal Fears","Jan 8, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","DnS Development","DnS Development"
"402","Project Syria","Jan 8, 2013","Free","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Emblematic Group","Emblematic Group"
"294","Angelica Weaver: Catch Me When You Can","Jan 7, 2013","$13.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","MumboJumbo","MumboJumbo"
